gene,selection_prob,mean_abs_coef_when_selected
LOC111119374,0.01,0.01447260266220419
LOC111105241,0.01,0.01343978955845543
LOC111114992,0.01,0.011330859754372542
LOC111100483,0.01,0.010148109230117814
LOC111111240,0.01,0.008592233617790154
LOC111130560,0.01,0.007842757026181613
LOC111099899,0.01,0.007242197671619075
LOC111129503,0.01,0.006927000991472383
LOC111104732,0.01,0.006670433088642289
LOC111106880,0.01,0.006214928379532653
LOC111113024,0.01,0.005775379491051784
LOC111110005,0.01,0.005584315302732505
LOC111111498,0.01,0.005141462995688371
LOC111123349,0.01,0.004078558881013594
LOC111104315,0.01,0.00258803514725167
LOC111118966,0.006666666666666667,0.018509908809900572
LOC111124555,0.006666666666666667,0.01360738162113159
LOC111132878,0.006666666666666667,0.011857907790003031
LOC111105096,0.006666666666666667,0.011246892288884758
LOC111121442,0.006666666666666667,0.010154627823338622
LOC111102594,0.006666666666666667,0.009413511466873116
LOC111121408,0.006666666666666667,0.009196820013811325
LOC111106626,0.006666666666666667,0.008747715826787366
LOC111134872,0.006666666666666667,0.00855288106064126
LOC111101652,0.006666666666666667,0.008151632307244302
LOC111104360,0.006666666666666667,0.007946899734515447
LOC111102564,0.006666666666666667,0.00781305509253611
LOC111136691,0.006666666666666667,0.007771805226273911
LOC111121251,0.006666666666666667,0.006866826906377145
LOC111137012,0.006666666666666667,0.006588443811938743
LOC111105181,0.006666666666666667,0.0062689863582637674
LOC111103028,0.006666666666666667,0.006092613716558646
LOC111114036,0.006666666666666667,0.005999127052974687
LOC111100626,0.006666666666666667,0.005780924298507389
LOC111112705,0.006666666666666667,0.005331414363160782
LOC111132030,0.006666666666666667,0.004951764576051806
LOC111106767,0.006666666666666667,0.00474003425762594
LOC111099056,0.006666666666666667,0.004567462769317178
LOC111102353,0.006666666666666667,0.004559355231000395
LOC111126669,0.006666666666666667,0.004492915933969043
LOC111103969,0.006666666666666667,0.004488511711380009
LOC111136654,0.006666666666666667,0.004381695511259403
LOC111103323,0.006666666666666667,0.004163272606983548
LOC111105864,0.006666666666666667,0.0033408573182546193
LOC111131008,0.006666666666666667,0.0030018208444616812
LOC111105573,0.006666666666666667,0.00299081042609601
LOC111112265,0.006666666666666667,0.00297041822393745
LOC111129305,0.006666666666666667,0.002625952004709141
LOC111134631,0.006666666666666667,0.002320086382017585
LOC111130317,0.006666666666666667,0.0022624297966103457
LOC111133169,0.006666666666666667,0.0022564359561078164
LOC111134931,0.006666666666666667,0.0021905534251921996
LOC111110071,0.006666666666666667,0.0020310336170558515
LOC111133619,0.006666666666666667,0.001842603871899858
LOC111115034,0.0033333333333333335,0.018531594737462097
LOC111123426,0.0033333333333333335,0.016810863893459326
LOC111135029,0.0033333333333333335,0.016445608635495625
LOC111110179,0.0033333333333333335,0.015393746275701913
LOC111111206,0.0033333333333333335,0.014525152114209097
LOC111131272,0.0033333333333333335,0.014466233895398695
LOC111129569,0.0033333333333333335,0.01392121156783841
LOC111122139,0.0033333333333333335,0.012773880768769823
LOC111117298,0.0033333333333333335,0.01160230903077544
LOC111102634,0.0033333333333333335,0.01150953902478144
LOC111117765,0.0033333333333333335,0.011420882437812656
LOC111115022,0.0033333333333333335,0.011362853330841456
LOC111108554,0.0033333333333333335,0.010480459873067487
LOC111118521,0.0033333333333333335,0.01015744557573696
LOC111121502,0.0033333333333333335,0.009954915240740825
LOC111104385,0.0033333333333333335,0.009641795793506743
LOC111104467,0.0033333333333333335,0.007344517219772117
LOC111126134,0.0033333333333333335,0.007147254675416566
LOC111117351,0.0033333333333333335,0.006650383805956661
LOC111105387,0.0033333333333333335,0.006647525947500974
LOC111136982,0.0033333333333333335,0.006472146479460004
LOC111121554,0.0033333333333333335,0.0064355735178522645
LOC111103950,0.0033333333333333335,0.006132400626071301
LOC111110836,0.0033333333333333335,0.004688362429833165
LOC111125149,0.0033333333333333335,0.004525951584394805
LOC111104895,0.0033333333333333335,0.004496509557163417
LOC111127139,0.0033333333333333335,0.004397254189442894
LOC111134357,0.0033333333333333335,0.004329277403886302
LOC111102285,0.0033333333333333335,0.003983812931524968
LOC111132463,0.0033333333333333335,0.0036486915510345243
LOC111124471,0.0033333333333333335,0.0035391055612919342
LOC111134505,0.0033333333333333335,0.003520833510958814
LOC111129956,0.0033333333333333335,0.0033810864071192382
LOC111109950,0.0033333333333333335,0.002588192346878663
LOC111130265,0.0033333333333333335,0.001987175257599015
LOC111131227,0.0033333333333333335,0.0017806727820690578
LOC111135740,0.0033333333333333335,0.0015013566877742537
LOC111121956,0.0033333333333333335,0.0012388375025081395
LOC111122487,0.0033333333333333335,0.0011899299991244528
LOC111120622,0.0033333333333333335,0.001117622756189776
LOC111103748,0.0033333333333333335,0.0008635259343765467
LOC111115508,0.0033333333333333335,0.00019472726511500022
LOC111107758,0.0033333333333333335,0.0001443222638099266
LOC111114333,0.0033333333333333335,0.00013064818164448578
LOC111112247,0.0033333333333333335,0.00011473024881642956
LOC111105061,0.0033333333333333335,0.00011342770531351827
LOC111129069,0.0,0.0
LOC111124799,0.0,0.0
LOC111117764,0.0,0.0
LOC111103402,0.0,0.0
LOC111114913,0.0,0.0
LOC111102424,0.0,0.0
LOC111104171,0.0,0.0
LOC111111257,0.0,0.0
LOC111102790,0.0,0.0
LOC111106821,0.0,0.0
LOC111138429,0.0,0.0
LOC111122209,0.0,0.0
LOC111100054,0.0,0.0
LOC111111957,0.0,0.0
LOC111137259,0.0,0.0
LOC111135567,0.0,0.0
LOC111105522,0.0,0.0
LOC111119719,0.0,0.0
LOC111128505,0.0,0.0
LOC111101248,0.0,0.0
LOC111100603,0.0,0.0
LOC111108046,0.0,0.0
LOC111102587,0.0,0.0
LOC111130339,0.0,0.0
LOC111123613,0.0,0.0
LOC111116737,0.0,0.0
LOC111112252,0.0,0.0
LOC111104015,0.0,0.0
LOC111115200,0.0,0.0
LOC111114637,0.0,0.0
LOC111105335,0.0,0.0
LOC111105190,0.0,0.0
LOC111112173,0.0,0.0
LOC111128643,0.0,0.0
LOC111132831,0.0,0.0
LOC111120910,0.0,0.0
LOC111111320,0.0,0.0
LOC111112198,0.0,0.0
LOC111116932,0.0,0.0
LOC111118990,0.0,0.0
LOC111119587,0.0,0.0
LOC111101123,0.0,0.0
LOC111130908,0.0,0.0
LOC111128648,0.0,0.0
LOC111130260,0.0,0.0
LOC111117606,0.0,0.0
LOC111109507,0.0,0.0
LOC111102541,0.0,0.0
LOC111119856,0.0,0.0
LOC111111518,0.0,0.0
LOC111123231,0.0,0.0
LOC111111815,0.0,0.0
LOC111138504,0.0,0.0
LOC111125088,0.0,0.0
LOC111115175,0.0,0.0
LOC111115287,0.0,0.0
LOC111124620,0.0,0.0
LOC111104606,0.0,0.0
LOC111117293,0.0,0.0
LOC111137043,0.0,0.0
LOC111125160,0.0,0.0
LOC111126622,0.0,0.0
LOC111117220,0.0,0.0
LOC111114158,0.0,0.0
LOC111120224,0.0,0.0
LOC111116949,0.0,0.0
LOC111103985,0.0,0.0
LOC111114997,0.0,0.0
LOC111111019,0.0,0.0
LOC111111611,0.0,0.0
LOC111105451,0.0,0.0
LOC111104414,0.0,0.0
LOC111120107,0.0,0.0
LOC111133617,0.0,0.0
LOC111116981,0.0,0.0
LOC111112446,0.0,0.0
LOC111121717,0.0,0.0
LOC111108144,0.0,0.0
LOC111106404,0.0,0.0
LOC111114972,0.0,0.0
LOC111117144,0.0,0.0
LOC111112251,0.0,0.0
LOC111129629,0.0,0.0
LOC111112650,0.0,0.0
LOC111116600,0.0,0.0
LOC111121848,0.0,0.0
LOC111112267,0.0,0.0
LOC111105836,0.0,0.0
LOC111113359,0.0,0.0
LOC111125684,0.0,0.0
LOC111114991,0.0,0.0
LOC111135481,0.0,0.0
LOC111129471,0.0,0.0
LOC111122394,0.0,0.0
LOC111115889,0.0,0.0
LOC111138160,0.0,0.0
LOC111119159,0.0,0.0
LOC111116122,0.0,0.0
LOC111102592,0.0,0.0
LOC111134494,0.0,0.0
LOC111104556,0.0,0.0
LOC111109543,0.0,0.0
LOC111111952,0.0,0.0
LOC111128716,0.0,0.0
LOC111136878,0.0,0.0
LOC111106255,0.0,0.0
LOC111127521,0.0,0.0
LOC111112455,0.0,0.0
LOC111115361,0.0,0.0
LOC111099913,0.0,0.0
LOC111113602,0.0,0.0
LOC111106970,0.0,0.0
LOC111108208,0.0,0.0
LOC111133622,0.0,0.0
LOC111103019,0.0,0.0
LOC111104314,0.0,0.0
LOC111129456,0.0,0.0
LOC111120731,0.0,0.0
LOC111105207,0.0,0.0
LOC111111048,0.0,0.0
LOC111110782,0.0,0.0
LOC111112433,0.0,0.0
LOC111119230,0.0,0.0
LOC111119589,0.0,0.0
LOC111131193,0.0,0.0
LOC111099112,0.0,0.0
LOC111136362,0.0,0.0
LOC111120385,0.0,0.0
LOC111127217,0.0,0.0
LOC111126988,0.0,0.0
LOC111127921,0.0,0.0
LOC111105587,0.0,0.0
LOC111104650,0.0,0.0
LOC111112967,0.0,0.0
LOC111102820,0.0,0.0
LOC111099683,0.0,0.0
LOC111120733,0.0,0.0
LOC111123728,0.0,0.0
LOC111102109,0.0,0.0
LOC111105790,0.0,0.0
LOC111119355,0.0,0.0
LOC111128436,0.0,0.0
LOC111104349,0.0,0.0
LOC111112458,0.0,0.0
LOC111118898,0.0,0.0
LOC111114717,0.0,0.0
LOC111122705,0.0,0.0
LOC111122021,0.0,0.0
LOC111101314,0.0,0.0
LOC111122040,0.0,0.0
LOC111111652,0.0,0.0
LOC111104090,0.0,0.0
LOC111111012,0.0,0.0
LOC111102949,0.0,0.0
LOC111110996,0.0,0.0
LOC111104065,0.0,0.0
LOC111125746,0.0,0.0
LOC111119240,0.0,0.0
LOC111124677,0.0,0.0
LOC111118285,0.0,0.0
LOC111109496,0.0,0.0
LOC111108372,0.0,0.0
LOC111106019,0.0,0.0
LOC111102962,0.0,0.0
LOC111128445,0.0,0.0
LOC111116888,0.0,0.0
LOC111111871,0.0,0.0
LOC111107112,0.0,0.0
LOC111117525,0.0,0.0
LOC111107889,0.0,0.0
LOC111120826,0.0,0.0
LOC111128086,0.0,0.0
LOC111117749,0.0,0.0
LOC111127303,0.0,0.0
LOC111104356,0.0,0.0
LOC111132147,0.0,0.0
LOC111126602,0.0,0.0
LOC111128089,0.0,0.0
LOC111105520,0.0,0.0
LOC111114606,0.0,0.0
LOC111110781,0.0,0.0
LOC111117325,0.0,0.0
LOC111121743,0.0,0.0
LOC111131326,0.0,0.0
LOC111100506,0.0,0.0
LOC111110296,0.0,0.0
LOC111123295,0.0,0.0
LOC111121026,0.0,0.0
LOC111123529,0.0,0.0
LOC111114792,0.0,0.0
LOC111104346,0.0,0.0
LOC111110015,0.0,0.0
LOC111106249,0.0,0.0
LOC111108730,0.0,0.0
LOC111124653,0.0,0.0
LOC111118861,0.0,0.0
LOC111121599,0.0,0.0
LOC111116317,0.0,0.0
LOC111135301,0.0,0.0
LOC111116774,0.0,0.0
LOC111133706,0.0,0.0
LOC111101124,0.0,0.0
LOC111138301,0.0,0.0
LOC111127828,0.0,0.0
LOC111114905,0.0,0.0
LOC111121065,0.0,0.0
LOC111106563,0.0,0.0
LOC111123177,0.0,0.0
LOC111103029,0.0,0.0
LOC111111433,0.0,0.0
LOC111111550,0.0,0.0
LOC111102435,0.0,0.0
LOC111100917,0.0,0.0
LOC111103443,0.0,0.0
LOC111107261,0.0,0.0
LOC111111638,0.0,0.0
LOC111104623,0.0,0.0
LOC111133792,0.0,0.0
LOC111117543,0.0,0.0
LOC111134878,0.0,0.0
LOC111134371,0.0,0.0
LOC111119755,0.0,0.0
LOC111101803,0.0,0.0
LOC111129163,0.0,0.0
LOC111107560,0.0,0.0
LOC111121524,0.0,0.0
LOC111129710,0.0,0.0
LOC111106940,0.0,0.0
LOC111109996,0.0,0.0
LOC111125591,0.0,0.0
LOC111106930,0.0,0.0
LOC111124321,0.0,0.0
LOC111135171,0.0,0.0
LOC111102636,0.0,0.0
LOC111100979,0.0,0.0
LOC111101236,0.0,0.0
LOC111120877,0.0,0.0
LOC111104632,0.0,0.0
LOC111102645,0.0,0.0
LOC111120038,0.0,0.0
LOC111137449,0.0,0.0
LOC111112767,0.0,0.0
LOC111116361,0.0,0.0
LOC111099501,0.0,0.0
LOC111101723,0.0,0.0
LOC111106535,0.0,0.0
LOC111127925,0.0,0.0
LOC111113322,0.0,0.0
LOC111121836,0.0,0.0
LOC111126749,0.0,0.0
LOC111115303,0.0,0.0
LOC111126818,0.0,0.0
LOC111127257,0.0,0.0
LOC111100922,0.0,0.0
LOC111109476,0.0,0.0
LOC111119024,0.0,0.0
LOC111105635,0.0,0.0
LOC111126131,0.0,0.0
LOC111136871,0.0,0.0
LOC111137303,0.0,0.0
LOC111110035,0.0,0.0
LOC111119077,0.0,0.0
LOC111112358,0.0,0.0
LOC111107682,0.0,0.0
LOC111107868,0.0,0.0
LOC111100633,0.0,0.0
LOC111123037,0.0,0.0
LOC111130635,0.0,0.0
LOC111135635,0.0,0.0
LOC111106656,0.0,0.0
LOC111126798,0.0,0.0
LOC111106659,0.0,0.0
LOC111111917,0.0,0.0
LOC111123129,0.0,0.0
LOC111127190,0.0,0.0
LOC111116321,0.0,0.0
LOC111127895,0.0,0.0
LOC111102290,0.0,0.0
LOC111113414,0.0,0.0
LOC111135809,0.0,0.0
LOC111100968,0.0,0.0
LOC111109442,0.0,0.0
LOC111099583,0.0,0.0
LOC111133220,0.0,0.0
LOC111127161,0.0,0.0
LOC111120986,0.0,0.0
LOC111131612,0.0,0.0
LOC111117040,0.0,0.0
LOC111110604,0.0,0.0
LOC111115036,0.0,0.0
LOC111116256,0.0,0.0
LOC111110064,0.0,0.0
LOC111101160,0.0,0.0
LOC111128304,0.0,0.0
LOC111136022,0.0,0.0
LOC111117034,0.0,0.0
LOC111105739,0.0,0.0
LOC111106885,0.0,0.0
LOC111100255,0.0,0.0
LOC111108226,0.0,0.0
LOC111130170,0.0,0.0
LOC111105511,0.0,0.0
LOC111099575,0.0,0.0
LOC111119613,0.0,0.0
LOC111131047,0.0,0.0
LOC111136379,0.0,0.0
LOC111132835,0.0,0.0
LOC111126714,0.0,0.0
LOC111101035,0.0,0.0
LOC111134846,0.0,0.0
LOC111123306,0.0,0.0
LOC111102485,0.0,0.0
LOC111117533,0.0,0.0
LOC111105636,0.0,0.0
LOC111138511,0.0,0.0
