gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
LOC111120529	312.61238778	-1.268445	0.16045382	4.162313e-16	1.309016e-14
LOC111120534	55.07937954	1.18118	0.26887994	1.935562e-06	9.776604e-06
LOC111120551	292.30114393	1.558988	0.24336418	9.121235e-12	1.236732e-10
LOC111120557	27040.89369871	1.394938	0.17963003	8.777355e-16	2.584124e-14
LOC111120570	61.06526593	-1.392425	0.24060281	7.160479e-10	6.92426e-09
LOC111120582	139.93409827	1.13195	0.2765145	8.28907e-06	3.665693e-05
LOC111120593	51.92749969	-1.308256	0.21825913	2.685622e-10	2.809128e-09
LOC111120596	151.18013535	-1.425331	0.19973398	9.287853e-14	1.801693e-12
LOC111120602	90.26238493	-1.036979	0.1604115	2.861978e-11	3.549491e-10
LOC111120604	1135.0416529	-1.144281	0.26632778	3.328478e-06	1.610227e-05
LOC111120615	221.99584906	-1.070622	0.14960441	2.167795e-13	3.941379e-12
LOC111120619	37605.02736582	1.677256	0.23004129	1.349866e-14	3.088839e-13
LOC111120630	333.79913404	-1.360433	0.18258563	1.098517e-14	2.550745e-13
LOC111120638	729.8778438	1.318396	0.39828105	7.960268e-05	0.0002813859
LOC111120640	67.98048151	-2.620435	0.29360714	2.91195e-23	4.333761e-21
LOC111120649	520.56866931	1.138829	0.25304861	1.344911e-06	7.002799e-06
LOC111120650	1694.73098596	-1.30208	0.26294741	9.181291e-08	5.983985e-07
LOC111120657	48.24545231	-1.363963	0.31205777	1.171169e-06	6.17986e-06
LOC111120667	183.17705948	1.107011	0.47929328	0.00255096	0.006258526
LOC111120670	110.11289642	-1.146334	0.1713343	4.730034e-12	6.727041e-11
LOC111120673	873.11840581	1.059512	0.1451435	7.773541e-14	1.525729e-12
LOC111120676	412.45089065	-1.90175	0.18248226	4.7526170000000004e-27	1.833249e-24
LOC111120677	315.54772502	-1.008808	0.14808824	2.917255e-12	4.290976e-11
LOC111120681	117.01807018	-1.432291	0.20859626	6.173911e-13	1.02904e-11
LOC111120684	210.92428795	-1.442185	0.21043567	6.556605e-13	1.081382e-11
LOC111120688	79.80844141	-1.90871	0.24908153	3.523939e-16	1.125101e-14
LOC111120692	144.07273383	-1.543345	0.2074829	6.951219e-15	1.684423e-13
LOC111120693	30.26883561	-1.816923	0.25699409	4.050282e-14	8.459047e-13
LOC111120715	62.67418737	1.262568	0.3715251	7.483681e-05	0.000266533
LOC111120723	66.96460368	-1.317597	0.29416659	8.45613e-07	4.596759e-06
LOC111120731	285.91554171	1.030931	0.20639371	1.61643e-07	1.006992e-06
LOC111120737	378.05962635	-1.135046	0.19319661	9.076262e-10	8.61197e-09
LOC111120742	197.43399113	1.066045	0.18451858	1.952298e-09	1.754654e-08
LOC111120761	83.15237979	-1.475475	0.22791139	7.673824e-12	1.056394e-10
LOC111120773	187.570099	-1.472901	0.3309681	5.525176e-07	3.113636e-06
LOC111120779	38.84861411	-1.044056	0.19532454	2.428467e-08	1.780468e-07
LOC111120786	464.29505612	1.65314	0.28599545	3.068746e-10	3.167798e-09
LOC111120791	230.42668573	1.601033	0.36615991	4.598644e-07	2.636305e-06
LOC111120792	51.23935215	-1.048798	0.39979688	0.001652941	0.004251223
LOC111120799	41.46634716	1.192931	0.34616236	8.222179e-05	0.0002894532
LOC111120801	256.88788858	-1.083124	0.15941704	2.742518e-12	4.067846e-11
LOC111120803	102.85504096	-1.273862	0.27025066	3.252119e-07	1.922086e-06
LOC111120809	196.70788238	1.058649	0.13867363	6.170262e-15	1.510675e-13
LOC111120820	779.85049613	1.038997	0.17218866	4.440105e-10	4.475863e-09
LOC111120828	386.04728744	1.178058	0.15355082	3.367077e-15	8.753938e-14
LOC111120839	53.59873467	-1.677471	0.22130466	1.546042e-15	4.316356e-14
LOC111120840	91.26906946	-1.710009	0.22822454	2.690435e-15	7.162241e-14
LOC111120842	90.11820646	-1.392813	0.32313625	1.376545e-06	7.145863e-06
LOC111120843	32.26447953	-1.265858	0.24758243	4.495698e-08	3.109461e-07
LOC111120846	60.34068689	-1.330171	0.18379787	5.897673e-14	1.190939e-12
LOC111120853	83.55235911	1.361845	0.23949701	1.42089e-09	1.301174e-08
LOC111120866	104.30756031	-1.048435	0.22727247	1.021909e-06	5.463959e-06
LOC111120872	149.64407015	1.376015	0.21525725	1.778736e-11	2.286042e-10
LOC111120876	174.11895988	-1.005813	0.16069322	1.172372e-10	1.297366e-09
LOC111120886	174.46794292	-1.020383	0.19450222	4.424876e-08	3.063538e-07
LOC111120901	377.81841723	-1.128613	0.18038955	8.697449e-11	9.891124e-10
LOC111120902	1514.46331158	1.017085	0.22455933	1.650237e-06	8.446014e-06
LOC111120905	449.05374502	-1.478675	0.19874251	8.373156e-15	1.990705e-13
LOC111120912	3324.18544118	1.231396	0.28143746	1.790617e-06	9.105313e-06
LOC111120917	348.45306257	1.103437	0.42947857	0.001517444	0.003940267
LOC111120926	54.1882255	-1.373579	0.2098378	6.534419e-12	9.101478e-11
LOC111120954	183.85098186	1.041328	0.20009189	5.24977e-08	3.575708e-07
LOC111120965	265.38696469	1.273389	0.19651978	1.362966e-11	1.79397e-10
LOC111120977	319.65022123	1.225833	0.49201108	0.0009905111	0.002695655
LOC111120983	165.91517199	1.503627	0.26893458	1.543187e-09	1.40095e-08
LOC111120984	632.36298719	1.352791	0.16438062	2.317e-17	9.397773e-16
LOC111120995	1052.55307092	1.21159	0.27157037	1.291602e-06	6.751263e-06
LOC111120999	765.76852963	1.298349	0.14808478	2.6508809999999995e-19	1.600776e-17
LOC111121001	35.67091699	-1.539559	0.19073858	4.910621e-17	1.875063e-15
LOC111121002	139.20583134	1.397338	0.26308268	1.032122e-08	8.094665e-08
