LOC_ID,Gene_description,Canonical_XP,N_studies,DS1_identified,DS1_n_comparisons,DS1_comparisons,DS2_identified,DS2_n_comparisons,DS2_comparisons,DS3_identified,DS3_n_comparisons,DS3_comparisons,DS4_identified,DS4_n_comparisons,DS4_comparisons,DS5_identified,DS5_n_comparisons,DS5_comparisons
LOC111136156,LOW QUALITY PROTEIN: EF-hand calcium-binding domain-containing protein 5-like,XP_022342512.1,1,No,0,,No,0,,No,0,,Yes,1,28d_fed_vs_inj,No,0,
LOC111136160,"LOW QUALITY PROTEIN: A-kinase anchor protein 10, mitochondrial-like",XP_022342519.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111136168,uncharacterized protein LOC111136168,XP_022342526.1,1,No,0,,No,0,,Yes,1,Cv_Pmarinus_infection,No,0,,No,0,
LOC111136172,probable ATP-dependent RNA helicase DDX56 isoform X2,XP_022342530.1,1,No,0,,No,0,,No,0,,Yes,1,6h_fed_vs_ctrl,No,0,
LOC111136190,uncharacterized protein LOC111136190,XP_022342559.1,1,Yes,1,fam90_vs_fam84,No,0,,No,0,,No,0,,No,0,
LOC111136195,uncharacterized protein LOC111136195,XP_022342564.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111136197,trichohyalin-like isoform X2,XP_022342566.1,1,Yes,1,fam90_vs_fam84,No,0,,No,0,,No,0,,No,0,
LOC111136198,deleted in malignant brain tumors 1 protein-like isoform X1,XP_022342569.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111136207,myb-like protein J isoform X5,XP_022342590.1,1,Yes,3,fam90_vs_fam120; fam90_vs_fam84; fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111136219,kinesin-like protein KIFC3 isoform X2,XP_022342618.1,1,No,0,,No,0,,No,0,,Yes,1,28d_fed_vs_inj,No,0,
LOC111136256,alkyl/aryl-sulfatase BDS1-like,XP_022342674.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111136258,extensin-like isoform X7,XP_022342678.1,1,No,0,,No,0,,No,0,,Yes,1,28d_fed_vs_inj,No,0,
LOC111136273,uncharacterized protein LOC111136273,XP_022342723.1,1,Yes,2,fam90_vs_fam84; fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111136275,uncharacterized protein LOC111136275,XP_022342726.1,1,Yes,1,fam90_vs_fam84,No,0,,No,0,,No,0,,No,0,
LOC111136276,uncharacterized protein LOC111136276,XP_022342728.1,1,Yes,2,fam90_vs_fam84; fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111136279,uncharacterized protein LOC111136279,XP_022342732.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111136282,uncharacterized protein LOC111136282 isoform X1,XP_022342735.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111136285,uncharacterized protein LOC111136285,XP_022342740.1,1,No,0,,No,0,,Yes,1,Cv_Pmarinus_infection,No,0,,No,0,
LOC111136286,uncharacterized protein LOC111136286,XP_022342741.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111136288,uncharacterized protein LOC111136288,XP_022342744.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111136293,uncharacterized protein LOC111136293,XP_022342750.1,1,Yes,2,fam90_vs_fam84; fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111136296,major vault protein-like,XP_022342755.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111136298,tetratricopeptide repeat protein 38-like isoform X4,XP_022342758.1,1,Yes,1,fam90_vs_fam120,No,0,,No,0,,No,0,,No,0,
LOC111136307,uncharacterized protein LOC111136307,XP_022342771.1,1,Yes,3,fam90_vs_fam120; fam90_vs_fam84; fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111136310,LOW QUALITY PROTEIN: glutathione S-transferase omega-1-like,XP_022342777.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111136312,uncharacterized shell protein 1-like,XP_022342781.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111136315,uncharacterized protein LOC111136315 isoform X2,XP_022342785.1,1,No,0,,No,0,,No,0,,Yes,1,6h_fed_vs_ctrl,No,0,
LOC111136319,caspase-7-like,XP_022342791.1,1,No,0,,No,0,,Yes,1,Cv_Pmarinus_infection,No,0,,No,0,
LOC111136332,uncharacterized protein LOC111136332,XP_022342811.1,1,Yes,3,fam90_vs_fam120; fam90_vs_fam84; fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111136340,protein piccolo-like isoform X1,XP_022342817.1,1,Yes,3,fam90_vs_fam120; fam90_vs_fam84; fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111136343,complement C1q-like protein 4,XP_022342850.1,1,Yes,2,fam90_vs_fam120; fam90_vs_fam84,No,0,,No,0,,No,0,,No,0,
LOC111136352,neuropilin and tolloid-like protein 1,XP_022342862.1,1,Yes,1,fam90_vs_fam120,No,0,,No,0,,No,0,,No,0,
LOC111136359,uncharacterized protein LOC111136359,XP_022342877.1,1,No,0,,No,0,,No,0,,Yes,2,36h_fed_vs_inj; 7d_fed_vs_inj,No,0,
LOC111136379,transient receptor potential cation channel subfamily M member 2-like isoform X1,XP_022342892.1,1,No,0,,No,0,,Yes,1,Cv_Pmarinus_infection,No,0,,No,0,
LOC111136382,uncharacterized protein LOC111136382 isoform X10,XP_022342895.1,1,Yes,2,fam90_vs_fam84; fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111136394,lactase-phlorizin hydrolase-like,XP_022342921.1,1,Yes,1,fam90_vs_fam120,No,0,,No,0,,No,0,,No,0,
LOC111136396,uncharacterized protein LOC111136396 isoform X2,XP_022342923.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111136398,AN1-type zinc finger protein 1-like isoform X2,XP_022342925.1,1,No,0,,No,0,,No,0,,Yes,1,28d_fed_vs_inj,No,0,
LOC111136403,uncharacterized protein C01G6.5-like isoform X1,XP_022342935.1,1,No,0,,No,0,,No,0,,Yes,1,28d_fed_vs_inj,No,0,
LOC111136411,"28S ribosomal protein S23, mitochondrial-like",XP_022342951.1,1,No,0,,No,0,,No,0,,Yes,1,36h_fed_vs_inj,No,0,
LOC111136414,E3 ubiquitin-protein ligase TRAF7-like isoform X3,XP_022342955.1,1,No,0,,No,0,,No,0,,Yes,1,28d_fed_vs_inj,No,0,
LOC111136419,serine dehydratase-like,XP_022342965.1,1,Yes,1,fam90_vs_fam84,No,0,,No,0,,No,0,,No,0,
LOC111136422,uncharacterized protein LOC111136422 isoform X2,XP_022342969.1,1,No,0,,No,0,,Yes,1,Cv_Pmarinus_infection,No,0,,No,0,
LOC111136426,uncharacterized protein LOC111136426,XP_022342975.1,1,Yes,3,fam90_vs_fam120; fam90_vs_fam84; fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111136437,cytochrome P450 4F22-like,XP_022342994.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111136438,peroxisomal acyl-coenzyme A oxidase 3-like,XP_022342995.1,1,Yes,1,fam90_vs_fam120,No,0,,No,0,,No,0,,No,0,
LOC111136443,uncharacterized protein LOC111136443,XP_022343007.1,1,Yes,1,fam90_vs_fam120,No,0,,No,0,,No,0,,No,0,
LOC111136449,membrane-bound transcription factor site-1 protease-like isoform X1,XP_022343015.1,1,No,0,,No,0,,No,0,,Yes,1,7d_fed_vs_inj,No,0,
LOC111136458,bridging integrator 3-like,XP_022343027.1,1,Yes,1,fam90_vs_fam120,No,0,,No,0,,No,0,,No,0,
LOC111136471,cell division control protein 45 homolog,XP_022343055.1,1,Yes,1,fam90_vs_fam84,No,0,,No,0,,No,0,,No,0,
LOC111136479,calpain-5-like,XP_022343064.1,1,No,0,,No,0,,No,0,,Yes,1,6h_fed_vs_ctrl,No,0,
LOC111136490,cell wall protein DAN4-like isoform X1,XP_022343080.1,1,Yes,2,fam90_vs_fam84; fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111136493,tonsoku-like protein isoform X1,XP_022343084.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111136497,ribose-phosphate pyrophosphokinase 4-like,XP_022343091.1,1,No,0,,No,0,,No,0,,Yes,1,36h_fed_vs_inj,No,0,
LOC111136499,deoxynucleoside triphosphate triphosphohydrolase SAMHD1-like,XP_022343094.1,1,Yes,1,fam90_vs_fam84,No,0,,No,0,,No,0,,No,0,
LOC111136509,"proline-, glutamic acid- and leucine-rich protein 1-like",XP_022343110.1,1,Yes,2,fam90_vs_fam120; fam90_vs_fam84,No,0,,No,0,,No,0,,No,0,
LOC111136519,vesicle-associated membrane protein/synaptobrevin-binding protein-like isoform X2,XP_022343127.1,1,No,0,,No,0,,No,0,,Yes,1,6h_fed_vs_ctrl,No,0,
LOC111136524,unconventional myosin-XVIIIa-like isoform X2,XP_022343135.1,1,No,0,,No,0,,No,0,,Yes,1,36h_fed_vs_inj,No,0,
LOC111136530,poly(A)-specific ribonuclease PNLDC1-like,XP_022343153.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111136540,uncharacterized protein LOC111136540,XP_022343166.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111136556,"b(0,+)-type amino acid transporter 1-like isoform X2",XP_022343202.1,1,Yes,2,fam90_vs_fam84; fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111136558,von Willebrand factor A domain-containing protein 2-like,XP_022343207.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111136561,von Willebrand factor A domain-containing protein 2-like,XP_022343210.1,1,Yes,2,fam90_vs_fam84; fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111136590,sarcoplasmic calcium-binding protein-like,XP_022343247.1,1,No,0,,No,0,,Yes,1,Cv_Pmarinus_infection,No,0,,No,0,
LOC111136591,FH1/FH2 domain-containing protein 3-like isoform X1,XP_022343248.1,1,No,0,,No,0,,No,0,,Yes,1,6h_fed_vs_ctrl,No,0,
LOC111136609,platelet glycoprotein 4-like isoform X3,XP_022343287.1,1,No,0,,Yes,1,Pmarinus_infection,No,0,,No,0,,No,0,
LOC111136613,thioredoxin-related transmembrane protein 2 homolog,XP_022343297.1,1,Yes,1,fam90_vs_fam84,No,0,,No,0,,No,0,,No,0,
LOC111136616,cilia- and flagella-associated protein 99-like isoform X3,XP_022343301.1,1,No,0,,No,0,,No,0,,Yes,1,28d_fed_vs_inj,No,0,
LOC111136617,probable transporter MCH1,XP_022343305.1,1,Yes,1,fam90_vs_fam84,No,0,,No,0,,No,0,,No,0,
LOC111136618,uncharacterized protein LOC111136618,XP_022343309.1,1,Yes,2,fam90_vs_fam120; fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111136619,uncharacterized protein LOC111136619,XP_022343306.1,1,No,0,,No,0,,No,0,,Yes,1,7d_fed_vs_inj,No,0,
LOC111136620,collagen alpha-1(XII) chain-like,XP_022343307.1,1,No,0,,No,0,,No,0,,Yes,1,6h_fed_vs_ctrl,No,0,
LOC111136622,serine/threonine/tyrosine-interacting-like protein 1,XP_022343310.1,1,No,0,,No,0,,No,0,,Yes,1,28d_fed_vs_inj,No,0,
LOC111136632,uncharacterized protein LOC111136632,XP_022343330.1,1,No,0,,Yes,1,Pmarinus_infection,No,0,,No,0,,No,0,
LOC111136635,LOW QUALITY PROTEIN: exosome complex exonuclease RRP44-like,XP_022343333.1,1,Yes,2,fam90_vs_fam84; fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111136641,EF-hand calcium-binding domain-containing protein 6-like isoform X5,XP_022343344.1,1,No,0,,No,0,,No,0,,Yes,1,6h_fed_vs_ctrl,No,0,
LOC111136647,uncharacterized protein LOC111136647 isoform X1,XP_022343359.1,1,Yes,2,fam90_vs_fam84; fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111136648,TBC1 domain family member 10A-like,XP_022343363.1,1,No,0,,No,0,,Yes,1,Cv_Pmarinus_infection,No,0,,No,0,
LOC111136650,uncharacterized protein LOC111136650 isoform X2,XP_022343364.1,1,Yes,1,fam90_vs_fam120,No,0,,No,0,,No,0,,No,0,
LOC111136653,mucin-2-like,XP_022343370.1,1,Yes,2,fam90_vs_fam84; fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111136660,INO80 complex subunit B-like,XP_022343381.1,1,Yes,2,fam90_vs_fam84; fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111136661,caspase-2-like,XP_022343382.1,1,Yes,2,fam90_vs_fam120; fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111136663,TPR and ankyrin repeat-containing protein 1-like isoform X1,XP_022343429.1,1,Yes,2,fam90_vs_fam120; fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111136669,myosin-IIIb-like isoform X9,XP_022343393.1,1,Yes,1,fam90_vs_fam120,No,0,,No,0,,No,0,,No,0,
LOC111136672,LOW QUALITY PROTEIN: cleavage and polyadenylation specificity factor subunit 1-like,XP_022343408.1,1,Yes,1,fam90_vs_fam84,No,0,,No,0,,No,0,,No,0,
LOC111136682,DNA fragmentation factor subunit alpha-like,XP_022343428.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111136688,uncharacterized protein LOC111136688,XP_022343441.1,1,Yes,1,fam90_vs_fam84,No,0,,No,0,,No,0,,No,0,
LOC111136698,uncharacterized protein LOC111136698,XP_022343466.1,1,No,0,,No,0,,No,0,,Yes,1,28d_fed_vs_inj,No,0,
LOC111136700,hydroxysteroid dehydrogenase-like protein 2,XP_022343474.1,1,Yes,1,fam90_vs_fam84,No,0,,No,0,,No,0,,No,0,
LOC111136704,aprataxin-like isoform X1,XP_022343482.1,1,Yes,1,fam90_vs_fam120,No,0,,No,0,,No,0,,No,0,
LOC111136706,tetraspanin-7-like,XP_022343486.1,1,Yes,1,fam90_vs_fam120,No,0,,No,0,,No,0,,No,0,
LOC111136715,uncharacterized protein LOC111136715,XP_022343498.1,1,Yes,1,fam90_vs_fam84,No,0,,No,0,,No,0,,No,0,
LOC111136716,LOW QUALITY PROTEIN: G-protein coupled receptor 157-like,XP_022343501.1,1,Yes,2,fam90_vs_fam84; fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111136722,katanin p80 WD40 repeat-containing subunit B1-like isoform X4,XP_022343507.1,1,No,0,,No,0,,No,0,,Yes,1,7d_fed_vs_inj,No,0,
LOC111136724,TLC domain-containing protein 2-like isoform X2,XP_022343513.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111136730,uncharacterized protein LOC111136730,XP_022343523.1,1,No,0,,No,0,,No,0,,Yes,1,6h_fed_vs_ctrl,No,0,
LOC111136737,uncharacterized protein LOC111136737,XP_022343534.1,1,No,0,,No,0,,Yes,1,Cv_Pmarinus_infection,No,0,,No,0,
LOC111136740,uncharacterized protein LOC111136740,XP_022343539.1,1,Yes,3,fam90_vs_fam120; fam90_vs_fam84; fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111136747,transmembrane protein 170B-like,XP_022343546.1,1,Yes,1,fam90_vs_fam84,No,0,,No,0,,No,0,,No,0,
LOC111136763,uncharacterized protein LOC111136763,XP_022343568.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111136772,jacalin-related lectin 5-like isoform X1,XP_022343580.1,1,Yes,1,fam90_vs_fam84,No,0,,No,0,,No,0,,No,0,
LOC111136777,uncharacterized protein LOC111136777,XP_022343587.1,1,No,0,,No,0,,No,0,,Yes,1,28d_fed_vs_inj,No,0,
LOC111136780,gamma-tubulin complex component 6-like isoform X1,XP_022343594.1,1,Yes,2,fam90_vs_fam84; fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111136793,zinc transporter ZIP1-like,XP_022343610.1,1,Yes,1,fam90_vs_fam120,No,0,,No,0,,No,0,,No,0,
LOC111136800,uncharacterized protein LOC111136800 isoform X5,XP_022343618.1,1,Yes,3,fam90_vs_fam120; fam90_vs_fam84; fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111136806,uncharacterized protein LOC111136806,XP_022343632.1,1,Yes,2,fam90_vs_fam120; fam90_vs_fam84,No,0,,No,0,,No,0,,No,0,
LOC111136807,protein VAC14 homolog isoform X2,XP_022343633.1,1,No,0,,No,0,,No,0,,Yes,1,28d_fed_vs_inj,No,0,
LOC111136817,uncharacterized protein LOC111136817,XP_022343650.1,1,Yes,1,fam90_vs_fam120,No,0,,No,0,,No,0,,No,0,
LOC111136827,C-type lectin domain family 6 member A-like,XP_022343659.1,1,No,0,,No,0,,Yes,1,Cv_Pmarinus_infection,No,0,,No,0,
LOC111136837,uncharacterized protein LOC111136837 isoform X1,XP_022343672.1,1,No,0,,No,0,,No,0,,Yes,1,6h_fed_vs_ctrl,No,0,
LOC111136850,fumarylacetoacetate hydrolase domain-containing protein 1-like,XP_022343691.1,1,No,0,,No,0,,No,0,,Yes,1,36h_fed_vs_inj,No,0,
LOC111136852,uncharacterized protein LOC111136852,XP_022343693.1,1,No,0,,No,0,,Yes,1,Cv_Pmarinus_infection,No,0,,No,0,
LOC111136853,microfibril-associated glycoprotein 4-like,XP_022343697.1,1,No,0,,No,0,,Yes,1,Cv_Pmarinus_infection,No,0,,No,0,
LOC111136855,uncharacterized protein LOC111136855,XP_022343696.1,1,No,0,,No,0,,Yes,1,Cv_Pmarinus_infection,No,0,,No,0,
LOC111136861,uncharacterized protein LOC111136861 isoform X2,XP_022343707.1,1,No,0,,No,0,,No,0,,Yes,1,28d_fed_vs_inj,No,0,
LOC111136874,transmembrane protein 254-like isoform X2,XP_022343728.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111136875,protein RRP5 homolog,XP_022343730.1,1,No,0,,No,0,,No,0,,Yes,1,28d_fed_vs_inj,No,0,
LOC111136881,cytochrome b5 domain-containing protein 1-like,XP_022343739.1,1,No,0,,No,0,,No,0,,Yes,1,28d_fed_vs_inj,No,0,
LOC111136895,uncharacterized protein LOC111136895,XP_022343764.1,1,Yes,2,fam90_vs_fam120; fam90_vs_fam84,No,0,,No,0,,No,0,,No,0,
LOC111136898,GPI mannosyltransferase 1-like,XP_022343767.1,1,Yes,1,fam90_vs_fam84,No,0,,No,0,,No,0,,No,0,
LOC111136904,G-protein coupled receptor 157-like,XP_022343780.1,1,Yes,2,fam90_vs_fam84; fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111136910,,,1,No,0,,No,0,,Yes,1,Cv_Pmarinus_infection,No,0,,No,0,
LOC111136926,uncharacterized protein LOC111136926,XP_022343816.1,1,Yes,2,fam90_vs_fam120; fam90_vs_fam84,No,0,,No,0,,No,0,,No,0,
LOC111136930,mucin-2-like isoform X1,XP_022343818.1,1,Yes,1,fam90_vs_fam84,No,0,,No,0,,No,0,,No,0,
LOC111136943,LOW QUALITY PROTEIN: interferon regulatory factor 8-like,XP_022343833.1,1,No,0,,No,0,,Yes,1,Cv_Pmarinus_infection,No,0,,No,0,
LOC111136945,trichohyalin-like,XP_022343837.1,1,No,0,,No,0,,No,0,,Yes,1,28d_fed_vs_inj,No,0,
LOC111136947,"neuroligin-4, X-linked-like isoform X1",XP_022343839.1,1,Yes,2,fam90_vs_fam120; fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111136948,zinc finger protein 227-like isoform X1,XP_022343847.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111136956,sporozoite surface protein 2-like,XP_022343854.1,1,No,0,,No,0,,Yes,1,Cv_Pmarinus_infection,No,0,,No,0,
LOC111136963,deoxynucleoside triphosphate triphosphohydrolase SAMHD1-like,XP_022343874.1,1,Yes,2,fam90_vs_fam84; fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111136974,cytochrome P450 2B5-like,XP_022343885.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111136979,uncharacterized protein LOC111136979,XP_022343890.1,1,Yes,1,fam90_vs_fam120,No,0,,No,0,,No,0,,No,0,
LOC111136981,mucin-5AC-like isoform X2,XP_022343892.1,1,Yes,3,fam90_vs_fam120; fam90_vs_fam84; fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111136982,dual oxidase-like,XP_022343900.1,1,No,0,,No,0,,No,0,,Yes,1,7d_fed_vs_inj,No,0,
LOC111136987,DNA-directed RNA polymerase II subunit RPB2,XP_022343903.1,1,Yes,2,fam90_vs_fam84; fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111136993,dual oxidase maturation factor 1-like,XP_022343917.1,1,Yes,1,fam90_vs_fam120,No,0,,No,0,,No,0,,No,0,
LOC111137000,uncharacterized protein LOC111137000 isoform X4,XP_022343925.1,1,Yes,3,fam90_vs_fam120; fam90_vs_fam84; fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111137027,sphingoid long chain base kinase 4-like,XP_022343961.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111137032,cyclin-dependent kinase 11B-like,XP_022343967.1,1,No,0,,No,0,,No,0,,Yes,1,28d_fed_vs_inj,No,0,
LOC111137039,uncharacterized protein LOC111137039,XP_022343975.1,1,Yes,1,fam90_vs_fam84,No,0,,No,0,,No,0,,No,0,
LOC111137043,LOW QUALITY PROTEIN: slit homolog 3 protein-like,XP_022343979.1,1,Yes,2,fam90_vs_fam84; fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111137051,uncharacterized protein LOC111137051,XP_022343987.1,1,Yes,1,fam90_vs_fam84,No,0,,No,0,,No,0,,No,0,
LOC111137057,lipoxygenase homology domain-containing protein 1-like,XP_022344000.1,1,No,0,,No,0,,No,0,,Yes,1,28d_fed_vs_inj,No,0,
LOC111137063,LOW QUALITY PROTEIN: endothelin-converting enzyme homolog,XP_022344014.1,1,No,0,,No,0,,Yes,1,Cv_Pmarinus_infection,No,0,,No,0,
LOC111137064,perlucin-like,XP_022344015.1,1,Yes,2,fam90_vs_fam120; fam90_vs_fam84,No,0,,No,0,,No,0,,No,0,
LOC111137074,uncharacterized protein LOC111137074 isoform X2,XP_022344031.1,1,Yes,2,fam90_vs_fam84; fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111137077,pyridine nucleotide-disulfide oxidoreductase domain-containing protein 2-like,XP_022344034.1,1,Yes,1,fam90_vs_fam84,No,0,,No,0,,No,0,,No,0,
LOC111137084,uncharacterized protein LOC111137084,XP_022344043.1,1,Yes,2,fam90_vs_fam120; fam90_vs_fam84,No,0,,No,0,,No,0,,No,0,
LOC111137085,ribonuclease P protein subunit p40-like,XP_022344044.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111137087,uncharacterized protein LOC111137087,XP_022344050.1,1,Yes,1,fam90_vs_fam84,No,0,,No,0,,No,0,,No,0,
LOC111137089,60S ribosomal protein L8-like,XP_022344048.1,1,No,0,,No,0,,No,0,,Yes,1,28d_fed_vs_inj,No,0,
LOC111137098,uncharacterized protein LOC111137098,XP_022344064.1,1,Yes,1,fam90_vs_fam84,No,0,,No,0,,No,0,,No,0,
LOC111137101,protein Spindly-A-like,XP_022344066.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111137102,uncharacterized protein LOC111137102,XP_022344067.1,1,Yes,2,fam90_vs_fam120; fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111137109,solute carrier family 23 member 1-like isoform X2,XP_022344081.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111137111,solute carrier family 23 member 1-like isoform X2,XP_022344084.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111137128,uncharacterized protein LOC111137128,XP_022344143.1,1,No,0,,No,0,,No,0,,Yes,1,6h_fed_vs_ctrl,No,0,
LOC111137133,enolase 4-like isoform X1,XP_022344148.1,1,No,0,,No,0,,No,0,,Yes,1,28d_fed_vs_inj,No,0,
LOC111137134,uncharacterized protein LOC111137134,XP_022344157.1,1,No,0,,No,0,,No,0,,Yes,1,6h_fed_vs_ctrl,No,0,
LOC111137135,uncharacterized protein LOC111137135,XP_022344153.1,1,Yes,2,fam90_vs_fam84; fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111137137,uncharacterized protein LOC111137137,XP_022344158.1,1,Yes,2,fam90_vs_fam84; fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111137146,perlucin-like protein,XP_022344168.1,1,No,0,,No,0,,Yes,1,Cv_Pmarinus_infection,No,0,,No,0,
LOC111137161,uncharacterized protein LOC111137161 isoform X1,XP_022344188.1,1,Yes,1,fam90_vs_fam120,No,0,,No,0,,No,0,,No,0,
LOC111137164,uncharacterized protein LOC111137164,XP_022344192.1,1,No,0,,No,0,,No,0,,Yes,1,6h_fed_vs_ctrl,No,0,
LOC111137169,cilia- and flagella-associated protein 251-like,XP_022344198.1,1,No,0,,No,0,,No,0,,Yes,1,28d_fed_vs_inj,No,0,
LOC111137198,uncharacterized protein LOC111137198 isoform X1,XP_022344256.1,1,Yes,2,fam90_vs_fam120; fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111137204,"39S ribosomal protein L3, mitochondrial-like",XP_022344266.1,1,No,0,,No,0,,No,0,,Yes,1,28d_fed_vs_inj,No,0,
LOC111137205,uncharacterized protein LOC111137205,XP_022344267.1,1,No,0,,No,0,,No,0,,Yes,1,7d_fed_vs_inj,No,0,
LOC111137207,LOW QUALITY PROTEIN: potassium voltage-gated channel subfamily C member 3-like,XP_022344269.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111137208,LOW QUALITY PROTEIN: poly [ADP-ribose] polymerase 14-like,XP_022344270.1,1,Yes,1,fam90_vs_fam120,No,0,,No,0,,No,0,,No,0,
LOC111137214,uncharacterized protein LOC111137214 isoform X2,XP_022344275.1,1,No,0,,No,0,,No,0,,Yes,1,36h_fed_vs_inj,No,0,
LOC111137215,nuclear fragile X mental retardation-interacting protein 1-like,XP_022344286.1,1,Yes,2,fam90_vs_fam120; fam90_vs_fam84,No,0,,No,0,,No,0,,No,0,
LOC111137227,uncharacterized protein LOC111137227 isoform X1,XP_022344299.1,1,Yes,3,fam90_vs_fam120; fam90_vs_fam84; fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111137242,shootin-1-like isoform X1,XP_022344329.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111137249,asparagine-rich protein-like isoform X3,XP_022344341.1,1,Yes,3,fam90_vs_fam120; fam90_vs_fam84; fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111137250,titin-like,XP_022344348.1,1,Yes,1,fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111137251,uncharacterized protein LOC111137251 isoform X3,XP_022344344.1,1,Yes,2,fam90_vs_fam84; fam90_vs_fam89,No,0,,No,0,,No,0,,No,0,
LOC111137257,glycine-rich cell wall structural protein-like,XP_022344355.1,1,No,0,,No,0,,No,0,,Yes,1,7d_fed_vs_inj,No,0,
