gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
LOC111124606	175.7247858	-1.15361	0.38607678	6.745599e-05	0.0090019823
LOC111124623	34.92560113	1.12687	0.88969926	0.0002776427	0.0196908041
LOC111124684	481.20214519	-1.843814	0.37772852	4.219165e-08	0.0004757742
LOC111124887	554.94984804	-1.36487	0.37301308	1.201986e-05	0.0042170644
LOC111124904	129.80387119	-1.092086	0.35099251	5.69493e-05	0.0082331894
LOC111124913	479.49209673	-1.076241	0.38190481	9.966567e-05	0.0108065383
LOC111124944	251.09198639	-1.491298	0.38123952	4.700663e-06	0.0029432763
LOC111124952	53.39679735	-1.223453	0.48866017	0.0001354683	0.0132750216
LOC111125001	509.8636021	-1.221377	0.40233088	5.627871e-05	0.0081887339
LOC111125074	133.5838763	-1.481048	0.38086737	5.140655e-06	0.0029432763
LOC111125265	38.17104249	-1.435861	1.01402625	1.284799e-05	0.0042170644
LOC111125323	347.85920241	-1.028042	0.42066676	0.0001997446	0.0164186568
LOC111125330	502.09944122	-1.107124	0.36618051	6.646263e-05	0.0089756392
LOC111125463	267.87182166	-1.04539	0.4606218	0.0002612284	0.0189470699
LOC111125479	114.10600422	-1.408175	0.45358142	3.44162e-05	0.0064147823
LOC111125484	345.27781291	-1.794456	0.40964157	4.142166e-07	0.0014580848
LOC111125545	42.88930197	-1.04604	0.4928232	0.0003289963	0.0218231017
LOC111125565	37.5829189	1.599062	0.47071019	1.184187e-05	0.0042170644
LOC111125735	85.30108202	-1.070188	0.38711298	0.0001102582	0.0116198733
LOC111125740	294.08915294	-1.292333	0.37517384	2.238698e-05	0.005151974
LOC111125764	205.43527509	-1.244745	0.38556276	3.771488e-05	0.0065177369
LOC111125770	77.84601474	-1.081165	0.88213374	0.0003480521	0.0222643841
LOC111125809	283.68463788	-1.170254	0.4325591	0.0001080231	0.0114917184
LOC111125817	234.55927486	-1.268889	0.59902314	0.0002008927	0.0164186568
LOC111125839	285.55091495	-1.200912	0.31713248	1.144411e-05	0.0042170644
LOC111125849	16.06580458	-1.0031	0.80777454	0.0007017268	0.0333179866
LOC111125885	126.20766483	-1.01014	0.6109628	0.0006750026	0.0325284896
LOC111126074	9.1610635	1.576164	0.41681539	5.334979e-06	0.0029432763
LOC111126081	176.29449108	-1.220231	0.39391932	5.028619e-05	0.0077308431
LOC111126154	175.83468844	-1.215898	0.42758048	7.96561e-05	0.0096653957
LOC111126189	27.07175519	-1.046476	0.64549605	0.0006296978	0.0312122532
LOC111126248	95.99111458	-1.131344	0.66091125	0.0004476732	0.0262243462
LOC111126318	9.61736424	-1.28114	0.94434473	8.667369e-05	0.0101282477
LOC111126421	139.48656138	-1.128342	0.73962535	0.0004793	0.0271834126
LOC111126493	130.86517989	1.708827	0.50987637	8.887265e-06	0.0037854769
LOC111126510	148.57432648	-1.202358	0.42503204	8.349362e-05	0.0099106929
LOC111126580	721.01804025	-1.627383	0.47718335	1.05493e-05	0.004102041
LOC111126757	467.41434229	-1.486179	0.28273864	1.849109e-08	0.0004170295
LOC111126787	13.19383179	-1.057477	0.8563657	0.0004533672	0.0264206454
LOC111126847	346.25427862	-1.334398	0.41191566	3.148731e-05	0.0061590427
LOC111126863	48.88645931	-1.53567	0.39087926	4.001005e-06	0.0029107955
LOC111126915	157.83758504	-1.583521	0.47292185	1.365127e-05	0.0042760696
LOC111126929	32.19673248	1.234199	0.35584567	2.331355e-05	0.0052579045
LOC111127010	585.94854778	-1.317744	0.92174099	9.347392e-05	0.0106605003
LOC111127315	269.27197638	-1.112592	0.45135839	0.0001741281	0.0151229204
LOC111127536	358.64140099	-1.188595	0.38321795	5.221792e-05	0.0079572342
LOC111127575	42.43008448	-1.212264	0.3901809	5.000829e-05	0.0077308431
LOC111127614	26.81425542	-1.117666	0.49387022	0.0002364752	0.0181327899
LOC111127659	84.45584545	-1.402291	0.358278	5.734877e-06	0.0030794923
LOC111127768	209.88242407	-1.017867	0.39803946	0.000165899	0.0147387083
LOC111127860	32.34593483	-1.721097	0.92675322	7.302065e-06	0.0035039037
LOC111127943	83.31714428	-1.037944	0.33731088	6.315766e-05	0.0086853337
LOC111128432	420.06446131	-1.161707	0.50529437	0.0002068297	0.0166593918
LOC111128710	13.84280402	-1.162927	0.47316383	0.0001626332	0.0147303916
LOC111129124	58.25077994	-1.22646	0.49373187	0.0001386396	0.0133958118
LOC111129209	153.96262786	1.596719	0.38020135	1.460607e-06	0.0020588175
LOC111129374	442.82483679	-1.489801	0.34066424	1.04474e-06	0.0018446107
LOC111129376	246.42918969	-1.297934	0.365152	1.738548e-05	0.0045898331
LOC111129377	123.33502513	-1.27776	0.39734093	3.660901e-05	0.0065177369
LOC111129389	283.66074289	-1.256966	0.32771051	9.301619e-06	0.0037854769
LOC111129450	48.82438733	-1.610252	0.46462283	9.968767e-06	0.003944309
LOC111129465	107.89566049	-1.333666	0.37007896	1.455493e-05	0.0043767645
LOC111129554	14.2820508	1.120406	0.78175901	0.0004708411	0.0269514688
LOC111129679	155.72447757	-1.166252	0.64415868	0.0003700254	0.0229263242
LOC111129855	228.08381229	-1.159002	0.41404398	9.366887e-05	0.0106605003
LOC111129936	517.87077779	-1.256985	0.35280004	1.823456e-05	0.0046690827
LOC111130011	80.31468442	-1.526874	0.39852045	5.3507e-06	0.0029432763
LOC111130047	231.56443544	-1.150243	0.42633539	0.000112626	0.0118142093
LOC111130151	333.49699915	-1.050379	0.30682052	3.080201e-05	0.0060936647
LOC111130171	144.95052742	-1.149137	0.43900124	0.0001288889	0.0128620838
LOC111130182	13.79000932	-1.408486	0.51981612	6.452339e-05	0.0088193703
LOC111130245	160.4609196	-1.105873	0.59028809	0.0004123033	0.0246393252
LOC111130289	233.00730794	-1.1011	0.50785299	0.0002803436	0.019739366
LOC111130301	445.12139186	-1.327153	0.37311485	1.640954e-05	0.0045132234
LOC111130367	78.14055737	-1.423296	0.67176266	0.00011513	0.0119106779
LOC111130486	183.68278748	-1.159484	0.39868657	7.733458e-05	0.0096566469
LOC111130569	74.94956447	-1.484491	0.35688157	2.245695e-06	0.0023021435
LOC111130579	107.00469092	-1.423138	0.3335462	1.804854e-06	0.0021118719
LOC111130585	86.89346201	-1.320587	0.59372187	0.000153294	0.0142273246
LOC111130620	32.62476837	-1.083452	0.85253593	0.0004210931	0.0249918745
LOC111131074	96.23871311	-1.014332	0.91091879	0.0003227575	0.0215998496
LOC111131213	111.79530535	-1.116502	0.70875387	0.0005047756	0.0273530874
LOC111131241	8.86031199	-1.057925	0.77776412	0.0006153419	0.0306353344
LOC111131580	144.67550003	-1.411548	0.39347294	1.290194e-05	0.0042170644
LOC111131613	1425.09669068	1.123868	0.32080614	2.45612e-05	0.0054844423
LOC111131799	138.84284147	-1.508484	0.36727998	2.507246e-06	0.0024406696
LOC111132128	14.11709783	-1.359228	0.71750976	0.0001659926	0.0147387083
LOC111132291	1033.23253887	-1.004247	0.40961101	0.0002013547	0.0164186568
LOC111132299	180.29039607	-1.089179	0.59516564	0.0004522262	0.0264206454
LOC111132461	120.4323625	-1.900142	0.47866333	1.06327e-06	0.0018446107
LOC111132726	42.60879838	-1.568132	0.58944097	4.053957e-05	0.0067227124
LOC111132782	197.6720844	-1.79364	0.44094976	1.200226e-06	0.0019334778
LOC111133152	126.2566052	-1.232595	0.3393902	1.609666e-05	0.0045132234
LOC111133161	117.32455654	-1.349634	0.38248372	1.676255e-05	0.0045272052
LOC111133183	32.50461925	-1.130011	0.76998505	0.0004615273	0.026689297
LOC111133666	262.9855913	-1.029286	0.57625266	0.0005496215	0.0286549941
LOC111134314	325.92513057	-1.299623	0.3341523	7.498616e-06	0.0035232559
LOC111134321	227.35274956	-1.327908	0.37944086	1.863244e-05	0.0046690827
LOC111134473	155.77317322	-1.163129	0.39056837	6.788249e-05	0.0090056109
LOC111134585	256.07942583	-1.042964	0.3106704	3.565433e-05	0.0065177369
LOC111134614	125.01150665	-1.367857	0.50263933	7.065331e-05	0.0091362508
LOC111134645	67.78065963	-1.264693	0.70938571	0.0002596463	0.0189470699
LOC111134664	195.35565037	-1.369295	0.3488659	5.954825e-06	0.0031232367
LOC111134759	16.69018985	-1.331752	0.67790784	0.000183018	0.0153442548
LOC111134864	312.35222392	-1.557787	0.51669215	2.625447e-05	0.0057458339
LOC111134888	1106.31249731	-1.056567	0.38590055	0.0001169975	0.0120486072
