gene,selection_prob,mean_abs_coef_when_selected
LOC111107981,0.0,0.0
LOC111117992,0.0,0.0
LOC111136635,0.0,0.0
LOC111112805,0.0,0.0
LOC111125898,0.0,0.0
LOC111125925,0.0,0.0
LOC111106311,0.0,0.0
LOC111130074,0.0,0.0
LOC111117040,0.0,0.0
LOC111113838,0.0,0.0
LOC111128597,0.0,0.0
LOC111110782,0.0,0.0
LOC111130170,0.0,0.0
LOC111135051,0.0,0.0
LOC111109563,0.0,0.0
LOC111111596,0.0,0.0
LOC111103093,0.0,0.0
LOC111124579,0.0,0.0
LOC111103999,0.0,0.0
LOC111137398,0.0,0.0
LOC111118173,0.0,0.0
LOC111117299,0.0,0.0
LOC111106114,0.0,0.0
LOC111137383,0.0,0.0
LOC111108638,0.0,0.0
LOC111137525,0.0,0.0
LOC111109987,0.0,0.0
LOC111123764,0.0,0.0
LOC111115687,0.0,0.0
LOC111117456,0.0,0.0
LOC111099572,0.0,0.0
LOC111112892,0.0,0.0
LOC111116380,0.0,0.0
LOC111128869,0.0,0.0
LOC111112383,0.0,0.0
LOC111112026,0.0,0.0
LOC111123021,0.0,0.0
LOC111102539,0.0,0.0
LOC111130366,0.0,0.0
LOC111099202,0.0,0.0
LOC111131381,0.0,0.0
LOC111119247,0.0,0.0
LOC111133875,0.0,0.0
LOC111125266,0.0,0.0
LOC111123947,0.0,0.0
LOC111128253,0.0,0.0
LOC111126013,0.0,0.0
LOC111134064,0.0,0.0
LOC111131067,0.0,0.0
LOC111100064,0.0,0.0
LOC111107001,0.0,0.0
LOC111127598,0.0,0.0
LOC111124477,0.0,0.0
LOC111099153,0.0,0.0
LOC111100144,0.0,0.0
LOC111114089,0.0,0.0
LOC111101678,0.0,0.0
LOC111120058,0.0,0.0
LOC111122893,0.0,0.0
LOC111108640,0.0,0.0
LOC111135446,0.0,0.0
LOC111109913,0.0,0.0
LOC111104599,0.0,0.0
LOC111118582,0.0,0.0
LOC111137682,0.0,0.0
LOC111111798,0.0,0.0
LOC111114484,0.0,0.0
LOC111125137,0.0,0.0
LOC111114482,0.0,0.0
LOC111114848,0.0,0.0
LOC111111319,0.0,0.0
LOC111104000,0.0,0.0
LOC111128031,0.0,0.0
LOC111109277,0.0,0.0
LOC111134742,0.0,0.0
LOC111122762,0.0,0.0
LOC111138480,0.0,0.0
LOC111138452,0.0,0.0
LOC111133179,0.0,0.0
LOC111110381,0.0,0.0
LOC111104125,0.0,0.0
LOC111103176,0.0,0.0
LOC111133264,0.0,0.0
LOC111134877,0.0,0.0
LOC111131220,0.0,0.0
LOC111123858,0.0,0.0
LOC111122540,0.0,0.0
LOC111103285,0.0,0.0
LOC111110638,0.0,0.0
LOC111127635,0.0,0.0
LOC111100485,0.0,0.0
LOC111099702,0.0,0.0
LOC111124263,0.0,0.0
LOC111129143,0.0,0.0
LOC111111879,0.0,0.0
LOC111114844,0.0,0.0
LOC111108608,0.0,0.0
LOC111106441,0.0,0.0
LOC111116629,0.0,0.0
LOC111134360,0.0,0.0
LOC111122024,0.0,0.0
LOC111130766,0.0,0.0
LOC111113437,0.0,0.0
LOC111136613,0.0,0.0
LOC111126641,0.0,0.0
LOC111118500,0.0,0.0
LOC111120057,0.0,0.0
LOC111112773,0.0,0.0
LOC111137302,0.0,0.0
LOC111138418,0.0,0.0
LOC111129794,0.0,0.0
LOC111105328,0.0,0.0
LOC111126130,0.0,0.0
LOC111134611,0.0,0.0
LOC111133248,0.0,0.0
LOC111104002,0.0,0.0
LOC111123298,0.0,0.0
LOC111123276,0.0,0.0
LOC111119119,0.0,0.0
LOC111127410,0.0,0.0
LOC111104584,0.0,0.0
LOC111111814,0.0,0.0
LOC111100201,0.0,0.0
LOC111103428,0.0,0.0
LOC111103105,0.0,0.0
LOC111126363,0.0,0.0
LOC111101367,0.0,0.0
LOC111103155,0.0,0.0
LOC111126327,0.0,0.0
LOC111109689,0.0,0.0
LOC111133647,0.0,0.0
LOC111135486,0.0,0.0
LOC111128873,0.0,0.0
LOC111113917,0.0,0.0
LOC111102524,0.0,0.0
LOC111113140,0.0,0.0
LOC111102518,0.0,0.0
LOC111121416,0.0,0.0
LOC111136724,0.0,0.0
LOC111108788,0.0,0.0
LOC111125610,0.0,0.0
LOC111126747,0.0,0.0
LOC111125118,0.0,0.0
LOC111135272,0.0,0.0
LOC111121903,0.0,0.0
LOC111109823,0.0,0.0
LOC111100530,0.0,0.0
LOC111122820,0.0,0.0
LOC111110833,0.0,0.0
LOC111121715,0.0,0.0
LOC111134668,0.0,0.0
LOC111121518,0.0,0.0
LOC111121603,0.0,0.0
LOC111112969,0.0,0.0
LOC111135554,0.0,0.0
LOC111131049,0.0,0.0
LOC111134108,0.0,0.0
LOC111122785,0.0,0.0
LOC111123558,0.0,0.0
LOC111126780,0.0,0.0
LOC111101921,0.0,0.0
LOC111124835,0.0,0.0
LOC111115976,0.0,0.0
LOC111130604,0.0,0.0
LOC111126447,0.0,0.0
LOC111101644,0.0,0.0
LOC111101802,0.0,0.0
LOC111120997,0.0,0.0
LOC111104146,0.0,0.0
LOC111114740,0.0,0.0
LOC111123644,0.0,0.0
LOC111116784,0.0,0.0
LOC111125936,0.0,0.0
LOC111105752,0.0,0.0
LOC111133540,0.0,0.0
LOC111123069,0.0,0.0
LOC111099867,0.0,0.0
LOC111126248,0.0,0.0
LOC111101188,0.0,0.0
LOC111124694,0.0,0.0
LOC111109601,0.0,0.0
LOC111127507,0.0,0.0
LOC111101353,0.0,0.0
LOC111112755,0.0,0.0
LOC111135441,0.0,0.0
LOC111108617,0.0,0.0
LOC111133133,0.0,0.0
LOC111104792,0.0,0.0
LOC111107278,0.0,0.0
LOC111102876,0.0,0.0
LOC111100946,0.0,0.0
LOC111136802,0.0,0.0
LOC111105761,0.0,0.0
LOC111113990,0.0,0.0
LOC111126250,0.0,0.0
LOC111118148,0.0,0.0
LOC111126600,0.0,0.0
LOC111112617,0.0,0.0
LOC111136995,0.0,0.0
LOC111107298,0.0,0.0
LOC111134368,0.0,0.0
LOC111100093,0.0,0.0
LOC111100208,0.0,0.0
LOC111136451,0.0,0.0
LOC111107246,0.0,0.0
LOC111108791,0.0,0.0
LOC111100394,0.0,0.0
LOC111117201,0.0,0.0
LOC111137952,0.0,0.0
LOC111114610,0.0,0.0
LOC111123585,0.0,0.0
LOC111099734,0.0,0.0
LOC111125641,0.0,0.0
LOC111108704,0.0,0.0
LOC111130856,0.0,0.0
LOC111099034,0.0,0.0
LOC111130348,0.0,0.0
LOC111132801,0.0,0.0
LOC111122891,0.0,0.0
LOC111133671,0.0,0.0
LOC111113914,0.0,0.0
LOC111135987,0.0,0.0
LOC111133386,0.0,0.0
LOC111107080,0.0,0.0
LOC111109706,0.0,0.0
LOC111103707,0.0,0.0
LOC111112614,0.0,0.0
LOC111125926,0.0,0.0
LOC111123416,0.0,0.0
LOC111135831,0.0,0.0
LOC111127198,0.0,0.0
LOC111126637,0.0,0.0
LOC111119103,0.0,0.0
LOC111133534,0.0,0.0
LOC111124728,0.0,0.0
LOC111126094,0.0,0.0
LOC111106026,0.0,0.0
LOC111135662,0.0,0.0
LOC111134562,0.0,0.0
LOC111110519,0.0,0.0
LOC111129963,0.0,0.0
LOC111111922,0.0,0.0
LOC111111627,0.0,0.0
LOC111121046,0.0,0.0
LOC111125526,0.0,0.0
LOC111103793,0.0,0.0
LOC111123450,0.0,0.0
LOC111101243,0.0,0.0
LOC111102467,0.0,0.0
LOC111107828,0.0,0.0
LOC111124415,0.0,0.0
LOC111113350,0.0,0.0
LOC111110478,0.0,0.0
LOC111100615,0.0,0.0
LOC111137229,0.0,0.0
LOC111132902,0.0,0.0
LOC111109861,0.0,0.0
LOC111105103,0.0,0.0
LOC111111219,0.0,0.0
LOC111106954,0.0,0.0
LOC111106261,0.0,0.0
LOC111105788,0.0,0.0
LOC111133165,0.0,0.0
LOC111108376,0.0,0.0
LOC111125906,0.0,0.0
LOC111107551,0.0,0.0
LOC111113432,0.0,0.0
LOC111124947,0.0,0.0
LOC111122127,0.0,0.0
LOC111116246,0.0,0.0
LOC111133729,0.0,0.0
LOC111138253,0.0,0.0
LOC111107985,0.0,0.0
LOC111130372,0.0,0.0
LOC111106975,0.0,0.0
LOC111115808,0.0,0.0
LOC111130439,0.0,0.0
LOC111123788,0.0,0.0
LOC111115857,0.0,0.0
LOC111125737,0.0,0.0
LOC111101559,0.0,0.0
LOC111104507,0.0,0.0
LOC111123637,0.0,0.0
LOC111128380,0.0,0.0
LOC111120590,0.0,0.0
LOC111121161,0.0,0.0
LOC111125378,0.0,0.0
LOC111105732,0.0,0.0
LOC111131813,0.0,0.0
LOC111128816,0.0,0.0
LOC111115188,0.0,0.0
LOC111115520,0.0,0.0
LOC111114351,0.0,0.0
LOC111101276,0.0,0.0
LOC111130011,0.0,0.0
LOC111106377,0.0,0.0
LOC111113209,0.0,0.0
LOC111133945,0.0,0.0
LOC111133289,0.0,0.0
LOC111126805,0.0,0.0
LOC111111267,0.0,0.0
LOC111120824,0.0,0.0
LOC111112627,0.0,0.0
LOC111131209,0.0,0.0
LOC111110137,0.0,0.0
LOC111106536,0.0,0.0
LOC111133896,0.0,0.0
LOC111100423,0.0,0.0
LOC111125924,0.0,0.0
LOC111136737,0.0,0.0
LOC111115360,0.0,0.0
LOC111119965,0.0,0.0
LOC111110218,0.0,0.0
LOC111111809,0.0,0.0
LOC111120789,0.0,0.0
LOC111103881,0.0,0.0
LOC111111286,0.0,0.0
LOC111109100,0.0,0.0
LOC111116155,0.0,0.0
LOC111132685,0.0,0.0
LOC111100899,0.0,0.0
LOC111136482,0.0,0.0
LOC111107445,0.0,0.0
LOC111117601,0.0,0.0
LOC111105073,0.0,0.0
LOC111124058,0.0,0.0
LOC111124464,0.0,0.0
LOC111133086,0.0,0.0
LOC111134063,0.0,0.0
LOC111132680,0.0,0.0
LOC111127561,0.0,0.0
LOC111103252,0.0,0.0
LOC111125869,0.0,0.0
LOC111100305,0.0,0.0
LOC111123982,0.0,0.0
LOC111126440,0.0,0.0
LOC111111047,0.0,0.0
LOC111108665,0.0,0.0
LOC111121932,0.0,0.0
LOC111109599,0.0,0.0
LOC111099927,0.0,0.0
LOC111130815,0.0,0.0
LOC111120709,0.0,0.0
LOC111116677,0.0,0.0
LOC111120516,0.0,0.0
LOC111126865,0.0,0.0
LOC111119975,0.0,0.0
LOC111109386,0.0,0.0
LOC111104801,0.0,0.0
LOC111131557,0.0,0.0
LOC111111086,0.0,0.0
LOC111135250,0.0,0.0
LOC111105637,0.0,0.0
LOC111102732,0.0,0.0
LOC111108503,0.0,0.0
LOC111117670,0.0,0.0
LOC111122205,0.0,0.0
LOC111112445,0.0,0.0
LOC111121243,0.0,0.0
LOC111111625,0.0,0.0
LOC111103437,0.0,0.0
LOC111108096,0.0,0.0
LOC111100268,0.0,0.0
LOC111103022,0.0,0.0
LOC111134962,0.0,0.0
LOC111102140,0.0,0.0
LOC111109526,0.0,0.0
LOC111136309,0.0,0.0
LOC111116661,0.0,0.0
LOC111104547,0.0,0.0
LOC111123652,0.0,0.0
LOC111110148,0.0,0.0
LOC111136869,0.0,0.0
LOC111102306,0.0,0.0
LOC111108956,0.0,0.0
LOC111117490,0.0,0.0
LOC111133680,0.0,0.0
LOC111108430,0.0,0.0
LOC111103994,0.0,0.0
LOC111138508,0.0,0.0
LOC111133430,0.0,0.0
LOC111138154,0.0,0.0
LOC111126541,0.0,0.0
LOC111109786,0.0,0.0
LOC111099680,0.0,0.0
LOC111110067,0.0,0.0
LOC111102206,0.0,0.0
LOC111118158,0.0,0.0
LOC111102015,0.0,0.0
LOC111102201,0.0,0.0
LOC111135063,0.0,0.0
LOC111112407,0.0,0.0
LOC111133295,0.0,0.0
LOC111122617,0.0,0.0
LOC111108388,0.0,0.0
LOC111117042,0.0,0.0
LOC111107144,0.0,0.0
LOC111108500,0.0,0.0
LOC111102576,0.0,0.0
LOC111108514,0.0,0.0
